"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-14 09:53:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.056097,29.488834
"Aves","Passeriformes","Alaudidae","Alauda","CN","Zhejiang",2011-01-06 11:02:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.37503,30.304444
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-01 07:15:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.009007,29.529013
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-06 07:55:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.127115,29.445937
"Insecta","Lepidoptera","Nymphalidae","Penthema","CN","Zhejiang",2019-06-14 15:30:00,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.86234,29.840393
"Insecta","Odonata","Libellulidae","Acisoma","CN","Zhejiang",2009-06-20 11:06:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Insecta","Lepidoptera","Sphingidae","Theretra","CN","Zhejiang",2008-07-30 19:17:00,2008,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.527358,29.87544
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-27 09:50:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.031689,29.559705
"Aves","Pelecaniformes","Ardeidae","Egretta","CN","Zhejiang",2009-08-22 12:49:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.134052,30.325323
"Insecta","Hemiptera","Tessaratomidae","Eurostus","CN","Zhejiang",2021-10-01 14:34:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.850786,29.855158
"Insecta","Hemiptera","Reduviidae","Epidaus","CN","Zhejiang",2021-10-01 14:03:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.25644,29.757628
"Insecta","Lepidoptera","Papilionidae","Papilio","CN","Zhejiang",2009-07-25 00:00:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.078876,29.726746
"Aves","Anseriformes","Anatidae","Tadorna","CN","Zhejiang",2011-01-07 14:23:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.366819,30.295921
"Liliopsida","Poales","Poaceae","Phragmites","CN","Zhejiang",2010-04-10 16:13:00,2010,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Insecta","Lepidoptera","Papilionidae","Graphium","CN","Zhejiang",2016-12-30 11:24:53,2016,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.800972,29.9321
