,geo_id,geo_level,geo_name,geo_parent_name,LND-6
263,ARG-Salta_ADM-3_3,ADM-3,Municipio de La Merced,ARG-Salta,0.0
264,ARG-Salta_ADM-3_4,ADM-3,Municipio de Cerrillos,ARG-Salta,0.0
265,ARG-Salta_ADM-3_5,ADM-3,Municipio de San Lorenzo,ARG-Salta,0.0
266,ARG-Salta_ADM-3_6,ADM-3,Municipio de Campo Quijano,ARG-Salta,0.0
267,ARG-Salta_ADM-3_7,ADM-3,Municipio de Rosario de Lerma,ARG-Salta,0.0249752123606097
268,ARG-Salta_ADM-3_8,ADM-3,Municipio de Salta,ARG-Salta,0.0
269,ARG-Buenos_Aires_ADM-2-union_1,ADM-2-union,ARG-Buenos_Aires,ARG-Buenos_Aires,0.2524376332455
270,ARG-Buenos_Aires_ADM-2_1,ADM-2,José C. Paz,ARG-Buenos_Aires,0.0
271,ARG-Buenos_Aires_ADM-2_2,ADM-2,La Matanza,ARG-Buenos_Aires,0.0
272,ARG-Buenos_Aires_ADM-2_3,ADM-2,Berazategui,ARG-Buenos_Aires,0.1775801765441851
273,ARG-Buenos_Aires_ADM-2_4,ADM-2,Vicente López,ARG-Buenos_Aires,0.0
274,ARG-Buenos_Aires_ADM-2_5,ADM-2,Moreno,ARG-Buenos_Aires,0.0
275,ARG-Buenos_Aires_ADM-2_6,ADM-2,Tigre,ARG-Buenos_Aires,2.5459163083396872e-05
276,ARG-Buenos_Aires_ADM-2_7,ADM-2,San Miguel,ARG-Buenos_Aires,0.0
277,ARG-Buenos_Aires_ADM-2_8,ADM-2,Comuna 11,ARG-Buenos_Aires,0.0
278,ARG-Buenos_Aires_ADM-2_9,ADM-2,Esteban Echeverría,ARG-Buenos_Aires,0.0
279,ARG-Buenos_Aires_ADM-2_10,ADM-2,Hurlingham,ARG-Buenos_Aires,0.0
280,ARG-Buenos_Aires_ADM-2_11,ADM-2,Comuna 9,ARG-Buenos_Aires,0.0
281,ARG-Buenos_Aires_ADM-2_12,ADM-2,Comuna 6,ARG-Buenos_Aires,0.0
282,ARG-Buenos_Aires_ADM-2_13,ADM-2,Comuna 8,ARG-Buenos_Aires,0.0
283,ARG-Buenos_Aires_ADM-2_14,ADM-2,Comuna 13,ARG-Buenos_Aires,0.0
284,ARG-Buenos_Aires_ADM-2_15,ADM-2,San Fernando,ARG-Buenos_Aires,0.9167434719337714
285,ARG-Buenos_Aires_ADM-2_16,ADM-2,Almirante Brown,ARG-Buenos_Aires,0.0
286,ARG-Buenos_Aires_ADM-2_17,ADM-2,Florencio Varela,ARG-Buenos_Aires,0.0
287,ARG-Buenos_Aires_ADM-2_18,ADM-2,Lanús,ARG-Buenos_Aires,0.0
288,ARG-Buenos_Aires_ADM-2_19,ADM-2,Comuna 15,ARG-Buenos_Aires,0.0
289,ARG-Buenos_Aires_ADM-2_20,ADM-2,Tres de Febrero,ARG-Buenos_Aires,0.0
290,ARG-Buenos_Aires_ADM-2_21,ADM-2,San Isidro,ARG-Buenos_Aires,0.0
291,ARG-Buenos_Aires_ADM-2_22,ADM-2,Comuna 7,ARG-Buenos_Aires,0.0
292,ARG-Buenos_Aires_ADM-2_23,ADM-2,Merlo,ARG-Buenos_Aires,0.0
293,ARG-Buenos_Aires_ADM-2_24,ADM-2,Malvinas Argentinas,ARG-Buenos_Aires,0.0
294,ARG-Buenos_Aires_ADM-2_25,ADM-2,General San Martín,ARG-Buenos_Aires,0.0
295,ARG-Buenos_Aires_ADM-2_26,ADM-2,Comuna 1,ARG-Buenos_Aires,0.0
296,ARG-Buenos_Aires_ADM-2_27,ADM-2,Comuna 14,ARG-Buenos_Aires,0.0
297,ARG-Buenos_Aires_ADM-2_28,ADM-2,Ituzaingó,ARG-Buenos_Aires,0.0
298,ARG-Buenos_Aires_ADM-2_29,ADM-2,Comuna 2,ARG-Buenos_Aires,0.0
299,ARG-Buenos_Aires_ADM-2_30,ADM-2,Morón,ARG-Buenos_Aires,0.0
300,ARG-Buenos_Aires_ADM-2_31,ADM-2,Comuna 5,ARG-Buenos_Aires,0.0
301,ARG-Buenos_Aires_ADM-2_32,ADM-2,Comuna 3,ARG-Buenos_Aires,0.0
302,ARG-Buenos_Aires_ADM-2_33,ADM-2,Comuna 4,ARG-Buenos_Aires,0.0
303,ARG-Buenos_Aires_ADM-2_34,ADM-2,Comuna 10,ARG-Buenos_Aires,0.0
304,ARG-Buenos_Aires_ADM-2_35,ADM-2,Comuna 12,ARG-Buenos_Aires,0.0
305,ARG-Buenos_Aires_ADM-2_36,ADM-2,Avellaneda,ARG-Buenos_Aires,0.0
306,ARG-Buenos_Aires_ADM-2_37,ADM-2,Quilmes,ARG-Buenos_Aires,0.0
307,ARG-Buenos_Aires_ADM-2_38,ADM-2,Lomas de Zamora,ARG-Buenos_Aires,0.0
308,BRA-Teresina_ADM-4-union_1,ADM-4-union,BRA-Teresina,BRA-Teresina,0.0
309,BRA-Teresina_ADM-4_1,ADM-4,Parque Juliana,BRA-Teresina,0.0
310,BRA-Teresina_ADM-4_2,ADM-4,Parque Jacinta,BRA-Teresina,0.0
311,BRA-Teresina_ADM-4_3,ADM-4,Portal da Alegria,BRA-Teresina,0.0
312,BRA-Teresina_ADM-4_4,ADM-4,Pedra Miúda,BRA-Teresina,0.0
313,BRA-Teresina_ADM-4_5,ADM-4,Angélica,BRA-Teresina,0.0
314,BRA-Teresina_ADM-4_6,ADM-4,Acarape,BRA-Teresina,0.0
315,BRA-Teresina_ADM-4_7,ADM-4,Centro,BRA-Teresina,0.0
316,BRA-Teresina_ADM-4_8,ADM-4,Vermelha,BRA-Teresina,0.0
317,BRA-Teresina_ADM-4_9,ADM-4,Pio XII,BRA-Teresina,0.0
318,BRA-Teresina_ADM-4_10,ADM-4,São Pedro,BRA-Teresina,0.0
319,BRA-Teresina_ADM-4_11,ADM-4,Tabuleta,BRA-Teresina,0.0
320,BRA-Teresina_ADM-4_12,ADM-4,Santa Luzia,BRA-Teresina,0.0
321,BRA-Teresina_ADM-4_13,ADM-4,Saci,BRA-Teresina,0.0
322,BRA-Teresina_ADM-4_14,ADM-4,Distrito Industrial,BRA-Teresina,0.0
323,BRA-Teresina_ADM-4_15,ADM-4,Areias,BRA-Teresina,0.0
324,BRA-Teresina_ADM-4_16,ADM-4,Ilhotas,BRA-Teresina,0.0
325,BRA-Teresina_ADM-4_17,ADM-4,Monte Castelo,BRA-Teresina,0.0
326,BRA-Teresina_ADM-4_18,ADM-4,Cidade Nova,BRA-Teresina,0.0
327,BRA-Teresina_ADM-4_19,ADM-4,Macaúba,BRA-Teresina,0.0
328,BRA-Teresina_ADM-4_20,ADM-4,Redenção,BRA-Teresina,0.0
329,BRA-Teresina_ADM-4_21,ADM-4,Três Andares,BRA-Teresina,0.0
330,BRA-Teresina_ADM-4_22,ADM-4,Triunfo,BRA-Teresina,0.0
331,BRA-Teresina_ADM-4_23,ADM-4,Parque São João,BRA-Teresina,0.0
332,BRA-Teresina_ADM-4_24,ADM-4,Lourival Parente,BRA-Teresina,0.0
333,BRA-Teresina_ADM-4_25,ADM-4,Cristo Rei,BRA-Teresina,0.0
334,BRA-Teresina_ADM-4_26,ADM-4,Parque Sul,BRA-Teresina,0.0
335,BRA-Teresina_ADM-4_27,ADM-4,São Lourenço,BRA-Teresina,0.0
336,BRA-Teresina_ADM-4_28,ADM-4,Parque Piauí,BRA-Teresina,0.0
337,BRA-Teresina_ADM-4_29,ADM-4,Bela Vista,BRA-Teresina,0.0
338,BRA-Teresina_ADM-4_30,ADM-4,Promorar,BRA-Teresina,0.0
339,BRA-Teresina_ADM-4_31,ADM-4,Santa Cruz,BRA-Teresina,0.0
340,BRA-Teresina_ADM-4_32,ADM-4,Santo Antonio,BRA-Teresina,0.0
341,BRA-Teresina_ADM-4_33,ADM-4,Angelim,BRA-Teresina,0.0
342,BRA-Teresina_ADM-4_34,ADM-4,Embrapa,BRA-Teresina,0.0
343,BRA-Teresina_ADM-4_35,ADM-4,Bom Jesus,BRA-Teresina,0.0
344,BRA-Teresina_ADM-4_36,ADM-4,Mocambinho,BRA-Teresina,0.0
345,BRA-Teresina_ADM-4_37,ADM-4,Buenos Aires,BRA-Teresina,0.0
346,BRA-Teresina_ADM-4_38,ADM-4,Memorare,BRA-Teresina,0.0
347,BRA-Teresina_ADM-4_39,ADM-4,Água Mineral,BRA-Teresina,0.0
348,BRA-Teresina_ADM-4_40,ADM-4,Poti Velho,BRA-Teresina,0.0
349,BRA-Teresina_ADM-4_41,ADM-4,São Joaquim,BRA-Teresina,0.0
350,BRA-Teresina_ADM-4_42,ADM-4,Itaperu,BRA-Teresina,0.0
351,BRA-Teresina_ADM-4_43,ADM-4,Nova Brasilia,BRA-Teresina,0.0
352,BRA-Teresina_ADM-4_44,ADM-4,Primavera,BRA-Teresina,0.0
353,BRA-Teresina_ADM-4_45,ADM-4,Porenquanto,BRA-Teresina,0.0
354,BRA-Teresina_ADM-4_46,ADM-4,Morro da Esperança,BRA-Teresina,0.0
355,BRA-Teresina_ADM-4_47,ADM-4,Marquês,BRA-Teresina,0.0
356,BRA-Teresina_ADM-4_48,ADM-4,Vila Operária,BRA-Teresina,0.0
357,BRA-Teresina_ADM-4_49,ADM-4,Mafuá,BRA-Teresina,0.0
358,BRA-Teresina_ADM-4_50,ADM-4,Matinha,BRA-Teresina,0.0
359,BRA-Teresina_ADM-4_51,ADM-4,Socopo,BRA-Teresina,0.0
360,BRA-Teresina_ADM-4_52,ADM-4,Cidade Jardim,BRA-Teresina,0.0
361,BRA-Teresina_ADM-4_53,ADM-4,Pedra Mole,BRA-Teresina,0.0
362,BRA-Teresina_ADM-4_54,ADM-4,Tabajaras,BRA-Teresina,0.0
363,BRA-Teresina_ADM-4_55,ADM-4,Aroeiras,BRA-Teresina,0.0
364,BRA-Teresina_ADM-4_56,ADM-4,Santa Rosa,BRA-Teresina,0.0
365,BRA-Teresina_ADM-4_57,ADM-4,Monte Verde,BRA-Teresina,0.0
366,BRA-Teresina_ADM-4_58,ADM-4,Alegre,BRA-Teresina,0.0
367,BRA-Teresina_ADM-4_59,ADM-4,Jacinta Andrade,BRA-Teresina,0.0
368,BRA-Teresina_ADM-4_60,ADM-4,Parque Brasil,BRA-Teresina,0.0
369,BRA-Teresina_ADM-4_61,ADM-4,Árvores Verdes,BRA-Teresina,0.0
370,BRA-Teresina_ADM-4_62,ADM-4,Ininga,BRA-Teresina,0.0
371,BRA-Teresina_ADM-4_63,ADM-4,Campestre,BRA-Teresina,0.0
372,BRA-Teresina_ADM-4_64,ADM-4,Planalto,BRA-Teresina,0.0
373,BRA-Teresina_ADM-4_65,ADM-4,Piçarreira,BRA-Teresina,0.0
374,BRA-Teresina_ADM-4_66,ADM-4,Santa Lia,BRA-Teresina,0.0
375,BRA-Teresina_ADM-4_67,ADM-4,Vale Quem Tem,BRA-Teresina,0.0
376,BRA-Teresina_ADM-4_68,ADM-4,Verde Lar,BRA-Teresina,0.0
377,BRA-Teresina_ADM-4_69,ADM-4,Vale do Gavião,BRA-Teresina,0.0
378,BRA-Teresina_ADM-4_70,ADM-4,Flor do Campo,BRA-Teresina,0.0
379,BRA-Teresina_ADM-4_71,ADM-4,Verdecap,BRA-Teresina,0.0
380,BRA-Teresina_ADM-4_72,ADM-4,Bom Pincípio,BRA-Teresina,0.0
381,BRA-Teresina_ADM-4_73,ADM-4,Colorado,BRA-Teresina,0.0
382,BRA-Teresina_ADM-4_74,ADM-4,Renascença,BRA-Teresina,0.0
383,BRA-Teresina_ADM-4_75,ADM-4,São Sebastião,BRA-Teresina,0.0
384,BRA-Teresina_ADM-4_76,ADM-4,Parque Poti,BRA-Teresina,0.0
385,BRA-Teresina_ADM-4_77,ADM-4,Parque Ideal,BRA-Teresina,0.0
386,BRA-Teresina_ADM-4_78,ADM-4,Novo Horizonte,BRA-Teresina,0.0
387,BRA-Teresina_ADM-4_79,ADM-4,Comprida,BRA-Teresina,0.0
388,BRA-Teresina_ADM-4_80,ADM-4,Tancredo Neves,BRA-Teresina,0.0
389,BRA-Teresina_ADM-4_81,ADM-4,Beira Rio,BRA-Teresina,0.0
390,BRA-Teresina_ADM-4_82,ADM-4,Itararé,BRA-Teresina,0.0
391,BRA-Teresina_ADM-4_83,ADM-4,Livramento,BRA-Teresina,0.0
392,BRA-Teresina_ADM-4_84,ADM-4,Recanto das Palmeiras,BRA-Teresina,0.0
393,BRA-Teresina_ADM-4_85,ADM-4,Noivos,BRA-Teresina,0.0
394,BRA-Teresina_ADM-4_86,ADM-4,Cabral,BRA-Teresina,0.0
395,BRA-Teresina_ADM-4_87,ADM-4,Frei Serafim,BRA-Teresina,0.0
396,BRA-Teresina_ADM-4_88,ADM-4,Pirajá,BRA-Teresina,0.0
397,BRA-Teresina_ADM-4_89,ADM-4,Zoobotânico,BRA-Teresina,0.0
398,BRA-Teresina_ADM-4_90,ADM-4,Parque Piauí I,BRA-Teresina,0.0
399,BRA-Teresina_ADM-4_91,ADM-4,Parque Piauí II,BRA-Teresina,0.0
400,BRA-Teresina_ADM-4_92,ADM-4,Santo Antônio,BRA-Teresina,0.0
401,BRA-Teresina_ADM-4_93,ADM-4,Centro,BRA-Teresina,0.0
402,BRA-Teresina_ADM-4_94,ADM-4,Formosa,BRA-Teresina,0.0
403,BRA-Teresina_ADM-4_95,ADM-4,Parque Alvorada,BRA-Teresina,0.0
404,BRA-Teresina_ADM-4_96,ADM-4,Matadouro,BRA-Teresina,0.0
405,BRA-Teresina_ADM-4_97,ADM-4,Vila do Bec,BRA-Teresina,0.0
406,BRA-Teresina_ADM-4_98,ADM-4,Planalto Formosa,BRA-Teresina,0.0
407,BRA-Teresina_ADM-4_99,ADM-4,Parque Aliança,BRA-Teresina,0.0
408,BRA-Teresina_ADM-4_100,ADM-4,Parque Alvorada,BRA-Teresina,0.0
409,BRA-Teresina_ADM-4_101,ADM-4,Jóia,BRA-Teresina,0.0
410,BRA-Teresina_ADM-4_102,ADM-4,Mateuzinho,BRA-Teresina,0.0
411,BRA-Teresina_ADM-4_103,ADM-4,Cajueiro,BRA-Teresina,0.0
412,BRA-Teresina_ADM-4_104,ADM-4,São Raimundo,BRA-Teresina,0.0
413,BRA-Teresina_ADM-4_105,ADM-4,São João,BRA-Teresina,0.0
414,BRA-Teresina_ADM-4_106,ADM-4,Novo Uruguai,BRA-Teresina,0.0
415,BRA-Teresina_ADM-4_107,ADM-4,Uruguai,BRA-Teresina,0.0
416,BRA-Teresina_ADM-4_108,ADM-4,Esplanada,BRA-Teresina,0.0
417,BRA-Teresina_ADM-4_109,ADM-4,Brasilar,BRA-Teresina,0.0
418,BRA-Teresina_ADM-4_110,ADM-4,Extrema,BRA-Teresina,0.0
419,BRA-Teresina_ADM-4_111,ADM-4,Redonda,BRA-Teresina,0.0
420,BRA-Teresina_ADM-4_112,ADM-4,Todos os Santos,BRA-Teresina,0.0
421,BRA-Teresina_ADM-4_113,ADM-4,Gurupi,BRA-Teresina,0.0
422,BRA-Teresina_ADM-4_114,ADM-4,Vila Bandeirante,BRA-Teresina,0.0
423,BRA-Teresina_ADM-4_115,ADM-4,Vila São Francisco,BRA-Teresina,0.0
424,BRA-Teresina_ADM-4_116,ADM-4,Alto Alegre,BRA-Teresina,0.0
425,BRA-Teresina_ADM-4_117,ADM-4,Olarias,BRA-Teresina,0.0
426,BRA-Teresina_ADM-4_118,ADM-4,Mafrense,BRA-Teresina,0.0
427,BRA-Teresina_ADM-4_119,ADM-4,Chapadinha,BRA-Teresina,0.0
428,BRA-Teresina_ADM-4_120,ADM-4,Santa Maria,BRA-Teresina,0.0
429,BRA-Teresina_ADM-4_121,ADM-4,Samapi,BRA-Teresina,0.0
430,BRA-Teresina_ADM-4_122,ADM-4,Satélite,BRA-Teresina,0.0
431,BRA-Teresina_ADM-4_123,ADM-4,Morros,BRA-Teresina,0.0
432,BRA-Teresina_ADM-4_124,ADM-4,Porto do Centro,BRA-Teresina,0.0
433,BRA-Teresina_ADM-4_125,ADM-4,Aeroporto,BRA-Teresina,0.0
434,BRA-Teresina_ADM-4_126,ADM-4,Real Compagre,BRA-Teresina,0.0
435,BRA-Teresina_ADM-4_127,ADM-4,Catarina,BRA-Teresina,0.0
436,BRA-Teresina_ADM-4_128,ADM-4,Morada Nova,BRA-Teresina,0.0
437,BRA-Teresina_ADM-4_129,ADM-4,Santa Isabel,BRA-Teresina,0.0
438,BRA-Teresina_ADM-4_130,ADM-4,Morada do Sol,BRA-Teresina,0.0
439,BRA-Teresina_ADM-4_131,ADM-4,Fátima,BRA-Teresina,0.0
440,BRA-Teresina_ADM-4_132,ADM-4,Horto,BRA-Teresina,0.0
441,BRA-Teresina_ADM-4_133,ADM-4,Jóquei,BRA-Teresina,0.0
442,BRA-Teresina_ADM-4_134,ADM-4,São Cristovão,BRA-Teresina,0.0
443,BRA-Teresina_ADM-4_135,ADM-4,Mangueira,BRA-Teresina,0.0
444,BRA-Teresina_ADM-4_136,ADM-4,Nossa Senhora das Graças,BRA-Teresina,0.0
445,BRA-Teresina_ADM-4_137,ADM-4,Piçarra,BRA-Teresina,0.0
446,BRA-Teresina_ADM-2-union_1,ADM-2-union,BRA-Teresina,BRA-Teresina,0.0001517924885469
447,BRA-Teresina_ADM-2_1,ADM-2,Altos,BRA-Teresina,0.0017555896072465
448,BRA-Teresina_ADM-2_2,ADM-2,Beneditinos,BRA-Teresina,0.0
449,BRA-Teresina_ADM-2_3,ADM-2,Coivaras,BRA-Teresina,0.0
450,BRA-Teresina_ADM-2_4,ADM-2,Curralinhos,BRA-Teresina,0.0
451,BRA-Teresina_ADM-2_5,ADM-2,Demerval Lobão,BRA-Teresina,0.0
452,BRA-Teresina_ADM-2_6,ADM-2,José de Freitas,BRA-Teresina,0.0
453,BRA-Teresina_ADM-2_7,ADM-2,Lagoa Alegre,BRA-Teresina,0.0
454,BRA-Teresina_ADM-2_8,ADM-2,Lagoa do Piauí,BRA-Teresina,0.0
455,BRA-Teresina_ADM-2_9,ADM-2,Miguel Leão,BRA-Teresina,0.0
456,BRA-Teresina_ADM-2_10,ADM-2,Monsenhor Gil,BRA-Teresina,0.0
457,BRA-Teresina_ADM-2_11,ADM-2,Nazária,BRA-Teresina,0.0
458,BRA-Teresina_ADM-2_12,ADM-2,Pau D'Arco do Piauí,BRA-Teresina,0.0
459,BRA-Teresina_ADM-2_13,ADM-2,Teresina,BRA-Teresina,1.2065806808916595e-06
460,BRA-Teresina_ADM-2_14,ADM-2,União,BRA-Teresina,0.0
461,BRA-Teresina_ADM-2_15,ADM-2,Timon,BRA-Teresina,0.0
462,BRA-Florianopolis_ADM-4-union_1,ADM-4-union,BRA-Florianopolis,BRA-Florianopolis,0.0699910313851143
463,BRA-Florianopolis_ADM-4_1,ADM-4,Santa Mônica,BRA-Florianopolis,0.0
464,BRA-Florianopolis_ADM-4_2,ADM-4,Rio Vermelho Norte,BRA-Florianopolis,0.0
465,BRA-Florianopolis_ADM-4_3,ADM-4,Bom Abrigo,BRA-Florianopolis,0.0
466,BRA-Florianopolis_ADM-4_4,ADM-4,Prado de Baixo,BRA-Florianopolis,0.0
467,BRA-Florianopolis_ADM-4_5,ADM-4,Encruzilhada,BRA-Florianopolis,0.0
468,BRA-Florianopolis_ADM-4_6,ADM-4,Praia João Rosa,BRA-Florianopolis,0.0
469,BRA-Florianopolis_ADM-4_7,ADM-4,Saveiro,BRA-Florianopolis,0.0
470,BRA-Florianopolis_ADM-4_8,ADM-4,Morro da Bina,BRA-Florianopolis,0.0
471,BRA-Florianopolis_ADM-4_9,ADM-4,Jardim Janaína,BRA-Florianopolis,0.0
472,BRA-Florianopolis_ADM-4_10,ADM-4,Centro,BRA-Florianopolis,0.0
473,BRA-Florianopolis_ADM-4_11,ADM-4,Pedregal,BRA-Florianopolis,0.0
474,BRA-Florianopolis_ADM-4_12,ADM-4,Colônia Santana,BRA-Florianopolis,0.0
475,BRA-Florianopolis_ADM-4_13,ADM-4,Córrego Grande,BRA-Florianopolis,0.0
476,BRA-Florianopolis_ADM-4_14,ADM-4,Santinho,BRA-Florianopolis,0.0
477,BRA-Florianopolis_ADM-4_15,ADM-4,Boa Vista,BRA-Florianopolis,0.0
478,BRA-Florianopolis_ADM-4_16,ADM-4,Fundos,BRA-Florianopolis,0.0
479,BRA-Florianopolis_ADM-4_17,ADM-4,Ipiranga,BRA-Florianopolis,0.0
480,BRA-Florianopolis_ADM-4_18,ADM-4,São Luiz,BRA-Florianopolis,0.0
481,BRA-Florianopolis_ADM-4_19,ADM-4,Brejaru,BRA-Florianopolis,0.0
482,BRA-Florianopolis_ADM-4_20,ADM-4,Distrito Industrial,BRA-Florianopolis,0.0
483,BRA-Florianopolis_ADM-4_21,ADM-4,Jardim Eldorado,BRA-Florianopolis,0.0
484,BRA-Florianopolis_ADM-4_22,ADM-4,Caminho Novo,BRA-Florianopolis,0.0
485,BRA-Florianopolis_ADM-4_23,ADM-4,Madri,BRA-Florianopolis,0.0
486,BRA-Florianopolis_ADM-4_24,ADM-4,Passa Vinte,BRA-Florianopolis,0.0
487,BRA-Florianopolis_ADM-4_25,ADM-4,Aririú da Formiga,BRA-Florianopolis,0.0
488,BRA-Florianopolis_ADM-4_26,ADM-4,Pachecos,BRA-Florianopolis,0.0
489,BRA-Florianopolis_ADM-4_27,ADM-4,São Sebastião,BRA-Florianopolis,0.0
490,BRA-Florianopolis_ADM-4_28,ADM-4,Cachoeiras,BRA-Florianopolis,0.0
491,BRA-Florianopolis_ADM-4_29,ADM-4,Areias de Cima,BRA-Florianopolis,0.0
492,BRA-Florianopolis_ADM-4_30,ADM-4,Estiva,BRA-Florianopolis,0.0
493,BRA-Florianopolis_ADM-4_31,ADM-4,Ponte do Imaruim,BRA-Florianopolis,0.0
494,BRA-Florianopolis_ADM-4_32,ADM-4,João Paulo,BRA-Florianopolis,0.0
495,BRA-Florianopolis_ADM-4_33,ADM-4,Monte Verde,BRA-Florianopolis,0.0
496,BRA-Florianopolis_ADM-4_34,ADM-4,Furadinho,BRA-Florianopolis,0.0
497,BRA-Florianopolis_ADM-4_35,ADM-4,Praia do Sonho,BRA-Florianopolis,0.3856264092222111
498,BRA-Florianopolis_ADM-4_36,ADM-4,Passagem do Maciambu,BRA-Florianopolis,0.6217929904155053
499,BRA-Florianopolis_ADM-4_37,ADM-4,Balneário Ponta do Papagaio,BRA-Florianopolis,0.0414043285533109
500,BRA-Florianopolis_ADM-4_38,ADM-4,Pinheira,BRA-Florianopolis,0.2578932466112196
501,BRA-Florianopolis_ADM-4_39,ADM-4,Maciambu Pequeno,BRA-Florianopolis,0.3249951015074483
502,BRA-Florianopolis_ADM-4_40,ADM-4,Morretes,BRA-Florianopolis,0.8625280414166976
503,BRA-Florianopolis_ADM-4_41,ADM-4,Pagani,BRA-Florianopolis,0.0
504,BRA-Florianopolis_ADM-4_42,ADM-4,Cidade Universitária Pedra Branca,BRA-Florianopolis,0.0
505,BRA-Florianopolis_ADM-4_43,ADM-4,Tapera da Base,BRA-Florianopolis,0.0
506,BRA-Florianopolis_ADM-4_44,ADM-4,Armação do Pântano do Sul,BRA-Florianopolis,0.0
507,BRA-Florianopolis_ADM-4_45,ADM-4,Itacorubi,BRA-Florianopolis,0.0
508,BRA-Florianopolis_ADM-4_46,ADM-4,Praia Brava,BRA-Florianopolis,0.0
509,BRA-Florianopolis_ADM-4_47,ADM-4,Ingleses Norte,BRA-Florianopolis,0.0
510,BRA-Florianopolis_ADM-4_48,ADM-4,Vargem Grande,BRA-Florianopolis,0.0
511,BRA-Florianopolis_ADM-4_49,ADM-4,Canasvieiras,BRA-Florianopolis,0.0100878300641283
512,BRA-Florianopolis_ADM-4_50,ADM-4,Cacupé,BRA-Florianopolis,0.0
513,BRA-Florianopolis_ADM-4_51,ADM-4,Saco Grande,BRA-Florianopolis,0.0
514,BRA-Florianopolis_ADM-4_52,ADM-4,Santo Antônio de Lisboa,BRA-Florianopolis,0.0
515,BRA-Florianopolis_ADM-4_53,ADM-4,Ratones,BRA-Florianopolis,0.0001057613338807
516,BRA-Florianopolis_ADM-4_54,ADM-4,Vargem Pequena,BRA-Florianopolis,0.0
517,BRA-Florianopolis_ADM-4_55,ADM-4,Costa da Lagoa,BRA-Florianopolis,0.0
518,BRA-Florianopolis_ADM-4_56,ADM-4,Rio Grande,BRA-Florianopolis,0.0
519,BRA-Florianopolis_ADM-4_57,ADM-4,Guiomar de Baixo,BRA-Florianopolis,0.0
520,BRA-Florianopolis_ADM-4_58,ADM-4,Centro,BRA-Florianopolis,0.0
521,BRA-Florianopolis_ADM-4_59,ADM-4,Canudos,BRA-Florianopolis,0.0
522,BRA-Florianopolis_ADM-4_60,ADM-4,Guiomar de Dentro,BRA-Florianopolis,0.0
523,BRA-Florianopolis_ADM-4_61,ADM-4,Rachadel,BRA-Florianopolis,0.0
524,BRA-Florianopolis_ADM-4_62,ADM-4,Faxinal,BRA-Florianopolis,0.0
525,BRA-Florianopolis_ADM-4_63,ADM-4,Vila 12 de Outubro,BRA-Florianopolis,0.0
526,BRA-Florianopolis_ADM-4_64,ADM-4,Reserva Particular do Patrimônio Natural Caraguatá,BRA-Florianopolis,0.0
527,BRA-Florianopolis_ADM-4_65,ADM-4,Guiomar,BRA-Florianopolis,0.0
528,BRA-Florianopolis_ADM-4_66,ADM-4,Usina,BRA-Florianopolis,0.0
529,BRA-Florianopolis_ADM-4_67,ADM-4,Rio Farias,BRA-Florianopolis,0.0
530,BRA-Florianopolis_ADM-4_68,ADM-4,Louro,BRA-Florianopolis,0.0
531,BRA-Florianopolis_ADM-4_69,ADM-4,Morro da Glória,BRA-Florianopolis,0.0
532,BRA-Florianopolis_ADM-4_70,ADM-4,Rocinha,BRA-Florianopolis,0.0
533,BRA-Florianopolis_ADM-4_71,ADM-4,Egito,BRA-Florianopolis,0.0
534,BRA-Florianopolis_ADM-4_72,ADM-4,Braço do Norte,BRA-Florianopolis,0.0
535,BRA-Florianopolis_ADM-4_73,ADM-4,Santa Bárbara,BRA-Florianopolis,0.0
536,BRA-Florianopolis_ADM-4_74,ADM-4,Santa Maria,BRA-Florianopolis,0.0
537,BRA-Florianopolis_ADM-4_75,ADM-4,Rancho Miguel,BRA-Florianopolis,0.0
538,BRA-Florianopolis_ADM-4_76,ADM-4,Nossa Senhora de Lourdes,BRA-Florianopolis,0.0
539,BRA-Florianopolis_ADM-4_77,ADM-4,Santo Anjo,BRA-Florianopolis,0.0
540,BRA-Florianopolis_ADM-4_78,ADM-4,Calemba,BRA-Florianopolis,0.0
541,BRA-Florianopolis_ADM-4_79,ADM-4,Colônia Santa Luzia,BRA-Florianopolis,0.0
542,BRA-Florianopolis_ADM-4_80,ADM-4,Taquara,BRA-Florianopolis,0.0
543,BRA-Florianopolis_ADM-4_81,ADM-4,Canto da Amizade,BRA-Florianopolis,0.0
544,BRA-Florianopolis_ADM-4_82,ADM-4,Fazenda Bom Jesus,BRA-Florianopolis,0.0
545,BRA-Florianopolis_ADM-4_83,ADM-4,Fazenda do Sacramento,BRA-Florianopolis,0.0
546,BRA-Florianopolis_ADM-4_84,ADM-4,Alto da Varginha,BRA-Florianopolis,0.0
547,BRA-Florianopolis_ADM-4_85,ADM-4,Santana,BRA-Florianopolis,0.0
548,BRA-Florianopolis_ADM-4_86,ADM-4,Guarda do Cubatão,BRA-Florianopolis,0.0
549,BRA-Florianopolis_ADM-4_87,ADM-4,Poço Fundo,BRA-Florianopolis,0.0
550,BRA-Florianopolis_ADM-4_88,ADM-4,Fabrício,BRA-Florianopolis,0.0
551,BRA-Florianopolis_ADM-4_89,ADM-4,Morro dos Ventura,BRA-Florianopolis,0.0
552,BRA-Florianopolis_ADM-4_90,ADM-4,Morro Queimado,BRA-Florianopolis,0.0016909276755599
